Source,Target,Type,weight,book,new_weight
Sansa-Stark,Tanda-Stokeworth,Undirected,3,3,92
Sansa-Stark,Tommen-Baratheon,Undirected,3,3,92
Sansa-Stark,Tyrion-Lannister,Undirected,78,3,17
Sansa-Stark,Tysha,Undirected,3,3,92
Sansa-Stark,Tywin-Lannister,Undirected,3,3,92
Sansa-Stark,Varys,Undirected,4,3,91
Sansa-Stark,Willas-Tyrell,Undirected,5,3,90
Satin,Spare-Boot,Undirected,4,3,91
Selyse-Florent,Stannis-Baratheon,Undirected,12,3,83
Shae,Symon-Silver-Tongue,Undirected,3,3,92
Shae,Tanda-Stokeworth,Undirected,3,3,92
Shae,Tyrion-Lannister,Undirected,23,3,72
Shae,Varys,Undirected,11,3,84
Sharna,Tom-of-Sevenstreams,Undirected,3,3,92
Shireen-Baratheon,Stannis-Baratheon,Undirected,3,3,92
Shireen-Baratheon,Tommen-Baratheon,Undirected,3,3,92
Simon-Toyne,Smiling-Knight,Undirected,3,3,92
Stannis-Baratheon,Tommen-Baratheon,Undirected,3,3,92
Stannis-Baratheon,Tyrion-Lannister,Undirected,7,3,88
Stannis-Baratheon,Tywin-Lannister,Undirected,15,3,80
Styr,Tormund,Undirected,5,3,90
Styr,Ygritte,Undirected,9,3,86
Symon-Silver-Tongue,Tyrion-Lannister,Undirected,7,3,88
Tanda-Stokeworth,Tyrion-Lannister,Undirected,5,3,90
Tansy,Tom-of-Sevenstreams,Undirected,3,3,92
Tion-Frey,Willem-Lannister,Undirected,6,3,89
Tommen-Baratheon,Tyrion-Lannister,Undirected,8,3,87
Tommen-Baratheon,Tywin-Lannister,Undirected,5,3,90
Tormund,Ygritte,Undirected,11,3,84
Tyrion-Lannister,Tysha,Undirected,3,3,92
Tyrion-Lannister,Tywin-Lannister,Undirected,44,3,51
Tyrion-Lannister,Varys,Undirected,27,3,68
Tyrion-Lannister,Viserys-Targaryen,Undirected,4,3,91
Tyrion-Lannister,Willas-Tyrell,Undirected,5,3,90
Tywin-Lannister,Varys,Undirected,5,3,90
Tywin-Lannister,Walder-Frey,Undirected,4,3,91
Vargo-Hoat,Zollo,Undirected,3,3,92
